overall_rating,potential,value_euro,wage_euro,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),release_clause_euro,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes
69,69,875000.0,12000.0,1,3,2,1500000.0,32,34,71,61,24,42,22,32,51,62,53,54,58,59,52,49,72,69,81,36,75,58,32,35,40,62,72,71,62,9,14,10,8,13
69,76,1200000.0,4000.0,1,3,3,2200000.0,73,55,57,63,51,69,71,41,59,72,71,75,68,66,69,63,62,91,63,48,80,69,65,49,62,61,53,65,64,13,15,13,8,12
69,69,325000.0,1000.0,1,4,2,439000.0,23,25,75,60,23,39,27,22,32,48,48,48,42,63,44,38,55,52,82,18,64,74,40,35,37,60,70,67,66,13,8,8,7,14
69,75,1200000.0,16000.0,1,3,3,2600000.0,50,54,59,74,46,69,49,42,69,66,74,66,69,69,70,67,66,68,74,55,75,60,63,58,50,66,65,70,64,8,10,10,15,12
69,75,1400000.0,8000.0,1,3,3,2400000.0,68,59,49,67,60,73,53,40,53,68,83,80,85,57,75,66,69,59,61,55,55,33,68,63,60,64,42,45,38,7,13,16,12,9
69,70,1200000.0,3000.0,1,3,3,2100000.0,65,58,45,70,53,70,70,70,68,71,76,75,76,65,74,56,41,72,59,66,38,26,60,71,60,69,44,38,32,12,10,11,7,7
69,72,1300000.0,6000.0,1,3,3,2200000.0,65,66,36,65,57,73,56,35,44,69,88,86,90,63,86,56,74,70,51,43,38,23,61,56,49,54,27,25,20,10,8,7,13,5
69,73,1100000.0,4000.0,1,2,3,2500000.0,68,44,58,65,42,64,47,46,40,66,70,67,59,66,57,40,74,67,77,42,57,67,50,47,49,65,65,74,72,6,14,10,7,14
69,79,1300000.0,2000.0,1,3,1,1900000.0,13,15,14,29,19,17,16,21,18,23,45,44,36,65,55,22,70,44,65,19,20,18,11,65,15,48,16,18,17,69,67,65,67,71
69,76,1500000.0,1000.0,1,3,3,3500000.0,61,60,54,73,60,65,54,60,71,71,70,71,66,65,59,70,71,77,68,64,70,57,66,63,53,67,57,59,59,6,14,9,10,7
69,69,1000000.0,3000.0,1,3,3,1800000.0,63,67,48,71,61,65,66,73,65,72,67,70,70,64,79,69,59,82,57,65,67,58,64,72,72,63,44,51,44,16,10,15,8,14
69,71,900000.0,8000.0,1,2,1,1800000.0,10,10,13,34,10,11,12,11,29,22,48,42,35,67,39,21,54,21,71,11,35,23,11,32,18,58,9,11,11,69,70,60,64,70
69,72,1100000.0,7000.0,2,2,2,2300000.0,45,28,73,62,17,40,59,25,65,63,66,71,65,60,55,42,70,57,81,23,62,65,25,43,50,75,68,68,69,14,15,7,7,15
69,72,1300000.0,9000.0,1,3,3,2200000.0,63,64,42,72,51,68,64,62,69,71,71,66,71,61,72,64,64,67,60,64,45,32,63,71,55,61,48,30,28,9,7,6,16,13
69,69,1100000.0,8000.0,1,4,3,1500000.0,68,66,36,64,49,69,65,61,61,68,72,75,84,65,81,64,58,56,60,55,28,49,75,70,50,66,36,32,23,12,16,16,7,15
69,78,1600000.0,9000.0,1,3,3,3400000.0,68,54,46,74,62,76,53,42,69,75,77,68,79,60,82,52,42,64,58,62,51,63,63,63,46,65,66,72,69,6,9,14,8,5
69,72,1100000.0,5000.0,1,3,2,1800000.0,57,46,34,77,37,56,48,53,73,68,65,67,73,63,74,66,54,74,69,52,61,66,56,64,48,58,62,68,62,15,6,9,14,9
69,69,1000000.0,8000.0,1,3,3,1500000.0,65,67,52,66,61,66,59,63,67,68,66,73,70,64,61,68,70,81,64,66,45,54,75,71,58,65,60,54,50,8,6,11,7,7
69,71,1000000.0,12000.0,1,2,2,2000000.0,23,21,74,51,23,33,24,29,56,64,52,62,41,68,51,33,82,62,80,20,65,67,25,32,34,52,66,67,66,7,12,16,16,14
69,71,850000.0,5000.0,1,2,1,1800000.0,17,20,21,31,18,16,17,16,18,22,47,44,31,61,52,20,70,24,65,20,27,25,13,42,25,56,15,15,17,72,63,61,68,74
69,69,775000.0,3000.0,1,3,3,1400000.0,51,71,56,69,48,71,50,61,65,69,62,65,76,56,82,67,64,93,72,63,81,62,65,65,52,62,65,67,59,14,8,8,13,8
69,69,140000.0,3000.0,2,3,2,231000.0,68,45,67,70,50,59,54,62,69,65,34,34,57,67,67,68,74,66,79,69,81,67,60,61,62,73,65,66,67,15,15,7,10,7
69,69,1100000.0,15000.0,1,4,2,2100000.0,42,69,74,55,63,62,60,35,30,66,77,75,79,66,83,68,91,77,64,66,53,20,73,53,64,70,15,21,14,13,10,10,7,12
69,69,650000.0,3000.0,1,2,1,975000.0,8,14,9,22,9,17,15,12,38,20,44,42,47,65,54,19,65,45,75,18,45,25,11,54,21,47,18,12,12,70,67,66,66,69
69,69,1100000.0,24000.0,1,3,3,2000000.0,65,68,68,64,52,72,46,49,55,70,78,79,80,67,55,70,53,71,57,68,50,18,68,66,69,53,25,19,15,6,7,15,10,16
69,75,1200000.0,4000.0,1,2,2,2800000.0,28,26,65,53,21,38,30,31,37,45,62,54,52,59,55,49,68,60,77,21,76,74,23,31,46,60,64,72,73,14,11,14,6,11
69,69,700000.0,4000.0,1,3,2,1200000.0,37,41,65,59,44,30,33,39,59,51,69,75,62,58,57,55,90,78,80,49,74,62,38,48,46,62,69,69,63,16,12,13,11,14
69,69,950000.0,6000.0,1,3,3,1500000.0,51,74,53,59,66,70,60,62,45,70,83,81,81,78,90,58,71,60,35,65,59,29,77,59,61,67,32,17,16,6,8,9,9,11
69,80,1600000.0,3000.0,1,3,2,3100000.0,43,45,48,73,37,61,42,35,70,69,79,81,88,64,81,62,73,70,66,33,68,65,44,45,45,64,72,68,65,7,15,9,14,16
69,75,1400000.0,4000.0,1,3,3,2800000.0,65,73,53,63,68,73,63,64,58,72,79,78,82,57,73,66,60,64,67,55,39,24,64,58,64,59,26,36,30,16,7,9,16,12
69,69,575000.0,5000.0,1,3,2,834000.0,63,46,62,70,31,65,46,40,71,66,69,68,67,69,69,53,74,76,66,56,74,68,60,47,72,70,67,69,67,12,15,8,13,9
69,80,1600000.0,6000.0,1,3,2,2700000.0,29,32,68,67,25,48,31,22,60,61,62,58,44,64,51,48,79,63,75,31,52,73,26,23,40,60,69,70,64,10,13,11,7,8
69,70,825000.0,12000.0,1,2,1,1500000.0,19,12,13,22,11,12,11,10,20,23,41,48,44,69,43,20,58,39,74,13,42,23,13,32,21,55,20,13,12,72,62,60,65,73
69,69,875000.0,8000.0,1,3,3,1800000.0,69,41,51,64,42,68,64,62,61,64,71,73,70,64,64,49,64,70,71,52,62,68,68,64,40,55,71,71,70,7,7,10,8,6
69,69,775000.0,7000.0,1,3,2,1100000.0,30,24,60,72,33,27,29,25,71,35,33,31,31,70,31,38,31,31,82,21,77,67,20,27,38,49,73,72,70,14,8,9,12,14
69,74,1400000.0,6000.0,1,3,3,2200000.0,62,69,59,68,66,72,68,62,67,68,75,73,74,70,69,67,69,66,62,68,52,60,63,69,58,65,35,44,45,15,14,7,7,10
69,69,700000.0,4000.0,1,4,3,1000000.0,56,59,60,72,72,64,70,69,69,64,65,58,63,63,70,75,64,77,70,67,75,63,60,62,72,63,64,69,68,14,8,13,10,12
69,76,1300000.0,4000.0,1,3,3,2200000.0,54,37,42,70,56,68,64,42,68,71,64,60,71,70,76,65,63,67,40,68,58,69,63,70,65,63,71,70,69,9,10,14,13,7
69,69,300000.0,3000.0,1,3,2,375000.0,72,58,65,70,58,61,80,75,68,67,65,62,72,75,64,84,76,72,76,67,75,69,60,67,62,68,63,68,67,12,13,12,10,15
69,69,825000.0,4000.0,1,3,2,1500000.0,68,57,58,71,31,59,43,59,67,68,62,67,55,58,61,68,74,85,70,53,50,66,48,59,47,65,62,70,69,14,13,12,12,12
69,69,1000000.0,3000.0,1,3,2,1300000.0,65,42,50,70,54,61,70,58,70,67,69,65,71,71,60,52,36,83,70,59,87,69,65,72,58,68,55,63,61,5,5,5,5,5
69,69,650000.0,17000.0,1,1,1,1100000.0,11,13,13,31,11,19,18,10,25,19,24,30,27,66,40,23,60,27,66,9,31,7,8,28,20,49,11,13,9,72,67,68,62,71
69,69,700000.0,8000.0,1,3,2,1100000.0,32,29,74,61,31,42,45,27,59,57,75,74,72,64,62,42,79,70,77,47,67,69,33,47,45,57,64,66,68,11,16,10,16,14
69,72,1300000.0,9000.0,1,3,3,2200000.0,52,54,57,72,57,82,65,59,66,74,75,86,73,65,72,61,70,70,76,63,67,40,63,59,57,69,48,39,30,11,11,6,15,11
69,69,425000.0,4000.0,2,3,3,744000.0,53,53,64,69,60,67,54,50,67,70,49,57,51,68,52,71,58,49,79,61,77,70,59,69,55,79,70,67,64,11,12,8,10,9
69,69,650000.0,5000.0,1,3,3,1100000.0,73,60,36,66,54,66,77,74,71,72,74,67,83,67,90,74,59,67,31,73,76,52,64,68,61,72,47,50,48,15,7,11,10,9
69,69,700000.0,7000.0,1,3,1,1500000.0,10,16,20,30,4,24,23,18,50,22,63,56,52,67,53,23,68,45,46,12,37,14,14,65,22,62,17,12,12,69,68,76,65,70
69,69,675000.0,3000.0,1,3,1,844000.0,20,13,19,12,13,14,11,13,22,24,54,56,63,67,43,18,68,43,65,15,14,15,16,53,15,12,11,13,12,69,66,67,70,69
69,70,1200000.0,8000.0,1,3,3,2000000.0,65,60,38,63,39,73,59,46,64,68,83,80,75,65,83,69,77,70,42,54,65,45,62,60,57,52,33,21,23,14,9,13,11,10
69,69,425000.0,7000.0,1,3,2,638000.0,25,25,71,53,23,38,29,27,61,52,46,62,45,61,61,55,67,51,74,25,75,75,21,29,60,62,66,70,66,11,12,12,14,13
69,74,1200000.0,8000.0,1,3,3,2400000.0,68,41,55,66,46,66,39,32,62,71,85,79,73,60,71,56,65,66,50,41,57,63,58,45,54,67,65,69,70,10,9,9,12,13
69,69,750000.0,5000.0,1,4,3,1100000.0,69,49,55,69,60,68,72,68,70,67,71,73,69,70,74,67,70,78,67,58,72,65,66,69,56,75,64,69,67,7,15,7,10,15
69,77,1300000.0,11000.0,1,3,3,2800000.0,70,57,62,71,51,74,60,44,66,70,78,76,72,59,75,62,65,65,62,58,58,64,64,60,50,64,66,70,70,14,11,14,6,14
69,69,1100000.0,13000.0,1,3,3,2100000.0,67,63,64,67,54,67,59,58,67,67,76,76,70,69,77,74,74,84,82,69,86,68,62,65,47,63,66,69,71,8,7,7,10,8
69,83,2100000.0,3000.0,1,3,2,4900000.0,66,51,54,71,49,61,53,61,65,66,77,79,80,66,81,57,71,83,73,45,85,55,55,62,59,67,64,65,69,9,14,13,12,9
69,72,1300000.0,9000.0,1,2,3,2200000.0,62,67,65,62,70,68,55,54,49,66,74,76,74,66,72,77,80,74,75,67,70,19,65,54,65,63,25,26,29,10,11,10,14,9
69,79,1500000.0,1000.0,1,1,2,3500000.0,32,36,71,69,28,42,32,36,65,40,67,65,57,68,51,44,66,60,70,33,55,73,48,37,50,59,70,71,65,7,9,11,13,10
69,69,825000.0,1000.0,1,2,2,1800000.0,59,25,73,58,26,31,26,31,26,55,65,64,58,76,65,29,73,69,75,29,69,73,21,26,32,69,70,72,70,8,7,16,9,14
69,71,1100000.0,23000.0,1,2,2,2100000.0,32,23,73,62,23,35,22,22,38,48,57,65,60,67,67,34,72,72,75,16,49,72,20,35,51,60,68,73,69,13,14,11,15,11
69,72,1400000.0,3000.0,1,3,4,1800000.0,61,63,47,65,60,76,50,59,60,66,88,82,89,66,81,61,37,73,40,67,36,32,69,69,60,68,31,19,18,12,11,13,10,6
69,73,975000.0,5000.0,1,3,1,2000000.0,14,13,17,27,17,19,18,15,24,24,49,48,30,68,48,21,60,39,67,17,18,24,20,45,24,57,14,12,17,73,63,65,63,76
69,74,1400000.0,2000.0,1,2,2,2300000.0,67,32,38,71,46,62,47,65,66,71,68,67,68,70,70,61,67,81,53,57,78,75,68,65,51,61,48,68,62,6,14,10,6,14
69,72,1100000.0,10000.0,1,3,3,2200000.0,56,51,64,68,25,64,41,29,65,68,67,63,68,65,68,64,70,66,72,61,72,68,61,63,44,62,65,72,68,13,7,8,10,13
69,69,900000.0,13000.0,2,4,3,1700000.0,68,61,59,74,64,70,68,73,72,74,62,54,66,66,70,72,51,49,57,73,74,46,66,72,66,75,47,60,57,9,6,8,11,8
69,69,700000.0,2000.0,1,3,1,875000.0,19,18,24,20,18,15,20,16,22,21,41,42,42,62,36,22,58,26,73,13,24,28,16,42,17,49,25,15,17,69,70,68,67,68
69,71,1300000.0,10000.0,1,3,3,2700000.0,68,64,54,71,68,75,74,65,63,71,72,65,70,58,78,73,54,31,37,69,41,37,62,68,63,62,35,34,31,14,14,10,9,13
69,69,975000.0,4000.0,1,3,3,1200000.0,63,59,58,72,51,63,64,66,68,65,65,72,81,73,83,66,79,84,64,64,64,63,64,73,61,55,62,54,47,16,15,7,13,11
69,69,850000.0,3000.0,1,3,2,1200000.0,69,62,51,71,65,64,69,63,72,69,53,53,70,68,65,70,56,70,72,69,74,68,61,70,57,71,68,63,57,7,6,14,10,15
69,69,525000.0,2000.0,1,3,1,709000.0,8,9,11,16,9,9,10,8,19,22,34,38,37,63,44,12,66,25,55,16,35,21,14,47,15,64,12,9,12,70,66,71,69,69
69,74,1400000.0,4000.0,1,3,3,3100000.0,54,67,67,65,52,66,65,36,38,69,74,82,68,64,53,72,60,69,73,54,58,39,65,60,60,70,44,33,29,9,11,5,7,9
69,69,750000.0,7000.0,1,3,2,1400000.0,66,51,61,71,53,55,54,55,67,61,75,74,71,72,73,52,56,81,67,45,71,63,55,61,61,62,64,66,65,14,16,12,13,15
69,75,1500000.0,3000.0,1,2,3,3400000.0,28,69,72,58,64,67,34,26,44,68,52,63,53,69,50,75,52,67,79,56,72,24,71,46,69,56,25,27,24,9,10,7,9,6
69,69,925000.0,7000.0,1,3,3,1300000.0,73,56,72,63,42,68,70,72,63,70,75,76,71,71,76,62,70,71,72,69,75,48,60,70,45,64,49,46,42,13,13,13,7,7
69,69,700000.0,5000.0,1,3,2,1000000.0,61,29,67,69,44,45,33,34,68,61,54,51,65,65,61,37,71,59,72,43,68,71,53,62,46,70,68,68,68,14,16,13,6,11
69,77,1300000.0,7000.0,1,3,2,2700000.0,41,24,70,57,21,48,28,40,59,59,61,55,54,65,61,29,72,67,74,34,65,69,23,44,41,57,67,72,68,14,8,11,12,14
69,74,1200000.0,9000.0,1,3,2,2200000.0,44,40,57,73,18,38,24,32,66,62,33,37,31,72,29,49,34,65,79,47,63,68,43,67,31,75,70,72,59,13,9,11,8,12
69,77,1500000.0,4000.0,1,3,3,2500000.0,73,60,41,71,41,69,53,61,68,74,72,73,71,68,80,58,44,80,70,63,58,55,65,63,62,58,62,70,65,8,12,7,10,8
69,75,1100000.0,7000.0,1,3,1,2300000.0,13,9,13,32,8,11,15,7,27,24,48,39,34,68,45,21,54,14,80,13,25,15,7,17,18,53,8,15,9,67,67,64,67,70
69,79,1500000.0,3000.0,1,3,2,2700000.0,33,24,68,65,30,49,37,34,59,59,65,67,63,58,60,60,81,74,76,33,77,63,31,41,47,60,73,66,67,13,7,14,5,7
69,69,775000.0,7000.0,1,3,2,1100000.0,58,33,78,64,30,58,60,40,60,60,68,73,73,69,55,53,90,81,78,32,62,78,63,67,61,68,64,67,66,12,12,10,12,5
69,72,1100000.0,4000.0,1,3,2,1800000.0,29,25,74,68,37,52,42,36,59,59,59,63,40,61,57,54,73,88,67,39,68,70,51,46,43,66,69,67,64,10,15,15,15,14
69,70,1000000.0,3000.0,1,3,2,1600000.0,32,30,69,57,37,31,30,29,50,51,42,60,41,67,41,64,50,55,90,39,72,67,36,38,47,61,67,69,67,8,7,15,8,11
69,69,675000.0,10000.0,1,3,1,1100000.0,13,10,12,17,12,10,17,16,12,20,57,54,64,64,56,25,60,38,74,13,21,12,10,34,25,50,15,14,12,66,69,65,68,71
69,69,600000.0,10000.0,1,3,1,1100000.0,11,15,11,47,12,13,15,12,45,22,28,33,24,70,37,20,51,25,61,13,39,22,13,51,19,42,30,15,13,68,64,75,66,72
69,78,1600000.0,11000.0,1,3,3,2800000.0,54,66,51,65,65,72,62,38,39,69,93,91,93,63,93,67,82,73,61,60,45,21,65,61,62,67,50,21,14,9,6,13,7,11
69,73,1400000.0,4000.0,1,4,3,2200000.0,60,65,57,59,60,71,37,35,45,76,91,92,83,55,64,69,56,73,77,54,44,18,66,59,61,57,28,20,14,16,14,10,14,11
69,69,950000.0,3000.0,1,3,3,1200000.0,53,67,75,64,65,63,59,46,57,64,67,69,77,60,59,68,75,64,83,63,40,58,71,62,59,62,58,61,54,6,16,14,14,15
69,69,675000.0,7000.0,1,4,1,1400000.0,11,10,11,17,12,14,16,13,10,15,52,42,56,65,55,20,51,31,56,8,22,24,12,46,14,59,12,9,8,67,73,66,70,66
69,72,1100000.0,5000.0,1,3,2,1500000.0,24,15,74,68,27,30,25,28,68,63,74,67,64,65,53,44,79,70,73,20,68,67,28,60,31,52,63,68,66,9,14,13,12,8
69,69,875000.0,8000.0,1,3,3,1800000.0,43,54,69,68,42,66,62,60,61,69,69,70,71,60,55,68,70,73,72,66,75,70,62,63,48,67,68,70,67,9,6,7,11,9
69,74,1200000.0,4000.0,1,4,2,1900000.0,66,58,49,76,59,59,73,61,75,74,57,62,60,63,70,69,61,71,66,70,62,59,62,66,49,61,64,68,71,10,15,8,9,13
69,69,825000.0,7000.0,1,3,2,1200000.0,52,49,70,66,46,53,59,30,68,64,48,51,62,67,65,57,47,74,73,43,76,74,39,60,33,68,65,68,65,16,10,15,14,7
69,80,1600000.0,10000.0,1,3,3,3000000.0,73,29,65,71,30,70,57,29,63,71,77,75,73,66,66,41,64,67,69,26,60,63,41,49,31,59,64,67,66,10,6,6,8,9
69,75,1500000.0,4000.0,1,3,3,2400000.0,65,61,39,68,59,72,71,67,66,75,75,68,73,65,81,63,49,58,58,64,56,38,62,62,58,67,25,42,39,15,9,7,13,9
69,75,1200000.0,3000.0,1,3,3,2500000.0,57,52,55,72,47,68,56,64,66,69,65,65,61,67,65,61,52,85,69,51,63,66,61,70,45,69,62,68,65,8,14,16,14,15
69,77,1500000.0,6000.0,1,3,3,3200000.0,71,63,45,68,41,70,74,75,61,71,71,68,80,60,68,58,52,54,46,64,38,25,59,73,56,63,40,44,42,10,6,14,7,7
69,69,875000.0,7000.0,2,4,2,1400000.0,61,41,51,67,48,65,64,58,56,67,73,67,77,70,80,64,72,64,59,55,78,69,49,53,48,68,69,72,73,7,15,8,10,6
69,75,1100000.0,2000.0,1,2,1,2000000.0,13,15,16,25,19,16,21,18,22,23,31,28,59,55,32,15,41,28,45,19,23,22,15,64,25,61,13,14,17,71,68,69,68,72
69,77,1300000.0,1000.0,1,3,2,2000000.0,60,41,62,61,39,59,40,30,60,58,86,84,77,59,79,41,82,92,49,45,67,66,65,48,41,59,63,64,67,9,10,15,9,6
69,74,1400000.0,5000.0,1,4,3,2100000.0,75,63,56,70,64,63,74,79,74,71,63,65,63,64,60,85,65,77,76,82,61,62,60,66,74,74,58,60,62,12,12,14,14,13
69,70,1200000.0,11000.0,1,4,4,2300000.0,60,64,63,61,59,74,64,48,48,70,89,87,83,62,93,68,73,68,61,62,62,22,65,62,58,67,29,31,22,7,10,13,8,13
69,69,800000.0,9000.0,1,2,3,1300000.0,68,57,59,66,49,71,53,41,57,67,87,89,71,67,68,62,68,81,68,43,58,56,68,57,42,63,66,65,62,6,14,10,8,13
69,77,1300000.0,2000.0,1,3,2,1900000.0,44,36,63,59,34,58,31,30,67,62,61,64,45,65,53,71,77,72,81,54,72,67,42,49,38,65,66,68,65,5,12,6,6,12
69,75,1400000.0,6000.0,1,4,4,2800000.0,58,63,52,59,57,72,67,43,51,70,88,90,91,63,65,58,64,72,59,63,45,25,60,71,55,67,33,19,17,8,7,9,10,9
69,69,825000.0,13000.0,1,2,2,1600000.0,37,25,65,54,22,35,27,22,50,49,53,60,48,61,42,55,71,49,83,25,80,69,26,35,42,54,66,70,65,14,7,13,13,6
69,79,1500000.0,9000.0,1,4,2,2700000.0,36,33,59,67,39,48,38,33,59,59,54,74,54,68,58,43,76,68,69,26,68,71,37,46,35,52,68,70,68,12,9,6,7,6
69,69,70000.0,2000.0,1,3,1,98000.0,10,13,13,20,10,13,13,11,11,19,44,44,49,68,52,12,55,37,73,15,45,23,19,48,18,50,18,14,16,66,68,68,70,68
69,69,750000.0,3000.0,1,4,2,1200000.0,68,40,64,65,27,60,52,29,63,61,60,68,48,71,62,62,83,71,77,45,69,70,50,47,22,65,69,72,71,5,9,5,9,11
69,72,1300000.0,3000.0,1,4,3,1700000.0,63,69,56,60,54,73,53,57,60,70,90,90,91,60,86,63,52,60,27,57,36,30,71,61,69,59,60,13,16,7,9,11,7,6
69,74,1200000.0,3000.0,1,4,3,1600000.0,67,57,57,64,29,66,65,34,57,65,81,80,75,69,76,70,79,73,65,68,64,65,67,59,36,50,60,68,65,14,8,7,10,6
69,72,1300000.0,5000.0,1,3,4,2900000.0,61,63,47,65,59,73,71,64,61,71,83,82,80,68,83,73,44,74,47,64,51,34,65,63,47,70,35,45,52,12,7,6,12,14
69,69,825000.0,5000.0,1,3,2,1300000.0,52,52,57,73,40,62,49,50,68,73,52,48,62,62,64,58,73,77,69,39,66,70,52,62,58,62,59,68,64,9,7,11,13,9
69,81,1900000.0,6000.0,1,3,3,3200000.0,64,63,39,71,56,73,62,62,69,78,77,75,68,53,72,57,63,68,68,52,53,29,63,74,65,70,25,39,43,5,10,7,6,6
69,70,1000000.0,5000.0,1,3,3,2200000.0,66,32,58,62,35,63,58,40,52,65,69,68,67,70,73,58,63,71,60,30,62,68,59,45,48,71,66,70,71,11,10,12,10,11
69,69,800000.0,9000.0,1,3,3,1300000.0,67,50,41,66,42,64,65,61,65,67,77,74,78,71,83,59,64,74,61,45,63,72,55,53,42,64,59,67,69,14,9,7,6,12
69,74,1200000.0,9000.0,1,2,2,2100000.0,28,29,75,52,30,29,29,33,43,48,36,54,51,62,41,47,69,76,82,28,54,71,26,32,45,60,71,70,71,8,6,15,8,7
69,69,120000.0,5000.0,1,2,2,180000.0,69,27,45,64,28,53,53,35,62,61,74,62,73,84,85,56,79,40,65,53,79,75,63,60,47,67,69,71,75,16,13,14,13,10
69,69,1100000.0,5000.0,1,3,3,1800000.0,66,69,68,68,59,65,52,67,45,67,68,69,71,66,74,67,89,75,74,64,54,32,69,59,59,66,19,19,16,8,15,13,14,12
69,69,875000.0,6000.0,1,3,2,1400000.0,28,37,73,58,24,36,31,30,54,41,48,55,63,67,52,53,76,66,81,33,67,65,28,36,28,61,68,69,68,16,12,12,15,16
69,69,550000.0,4000.0,1,3,2,688000.0,54,70,70,64,67,61,63,65,56,65,65,63,61,70,59,67,74,55,76,59,38,23,70,51,68,60,42,20,25,14,15,12,9,7
69,82,2000000.0,7000.0,1,3,3,4300000.0,63,58,47,73,51,73,63,45,65,70,83,71,70,65,94,65,62,51,28,60,42,26,57,67,57,65,44,40,51,13,8,7,12,6
69,69,750000.0,11000.0,1,3,1,1400000.0,8,9,8,18,8,9,9,12,17,21,44,41,52,69,37,21,71,31,67,7,45,44,5,71,22,61,17,8,9,79,55,66,55,83
69,76,1200000.0,1000.0,1,2,3,2900000.0,67,42,60,60,44,65,56,40,63,63,75,79,68,65,73,68,61,76,56,38,66,67,61,56,47,60,65,65,68,14,5,13,9,12
69,76,1200000.0,3000.0,1,3,2,1900000.0,68,48,44,63,41,64,67,45,48,61,78,87,71,68,66,63,58,93,63,45,55,66,56,65,40,52,62,60,58,13,8,6,9,14
69,69,375000.0,3000.0,2,4,3,469000.0,53,69,66,65,72,67,70,67,60,70,39,54,74,72,75,74,40,55,65,67,59,13,78,65,77,67,29,20,14,10,16,9,15,15
69,70,1000000.0,4000.0,1,3,2,1600000.0,49,32,64,70,33,59,43,35,63,63,62,69,70,63,67,57,78,65,65,28,73,71,35,65,54,61,68,70,68,13,10,11,15,6
69,71,1000000.0,4000.0,1,3,2,1800000.0,33,27,70,57,23,45,31,31,44,43,85,84,65,58,62,43,84,60,74,22,68,74,31,32,40,70,70,65,70,9,8,14,7,7
69,69,900000.0,5000.0,1,2,3,1300000.0,68,52,59,70,62,73,66,34,64,69,82,86,82,69,66,59,66,72,67,50,72,63,65,66,44,69,57,67,64,9,15,10,5,10
69,76,1100000.0,3000.0,1,1,1,1700000.0,21,12,7,50,20,20,16,17,34,25,49,48,40,68,32,23,53,27,49,19,36,24,7,56,19,58,16,24,7,66,69,60,65,72
69,69,1000000.0,5000.0,1,3,3,1600000.0,59,62,75,59,64,64,65,58,47,64,80,75,90,64,72,75,93,71,81,57,84,25,66,70,69,55,57,30,29,16,11,8,11,10
69,69,850000.0,4000.0,1,4,3,1100000.0,58,68,65,61,65,65,70,59,53,66,67,72,68,72,67,68,75,90,75,59,59,32,70,72,70,69,29,39,34,13,9,13,13,15
69,69,1000000.0,6000.0,2,3,2,1300000.0,52,66,80,67,68,61,53,61,62,69,61,44,42,71,64,73,69,65,90,68,68,26,63,68,69,67,51,40,42,7,10,7,10,8
69,74,1200000.0,6000.0,1,2,2,1900000.0,32,24,72,59,22,31,25,22,52,53,53,63,54,61,51,53,69,77,73,21,61,61,28,29,30,55,69,75,70,6,8,9,13,9
69,70,1200000.0,4000.0,1,3,3,1800000.0,66,60,61,68,56,65,71,46,61,74,79,76,83,69,79,70,65,71,64,49,69,57,68,64,60,69,40,66,61,6,9,10,9,5
69,69,825000.0,4000.0,1,3,3,1400000.0,70,72,72,70,65,68,67,66,63,71,61,68,72,56,60,74,70,84,76,73,68,37,74,65,70,67,45,29,26,6,7,11,12,12
69,73,1400000.0,4000.0,1,3,3,2200000.0,52,70,65,63,69,67,61,42,49,70,70,66,73,65,77,73,70,71,61,65,66,23,70,58,74,63,28,40,40,7,12,11,15,9
69,69,775000.0,4000.0,1,3,2,1100000.0,58,44,65,59,49,56,48,42,58,68,64,76,66,62,59,59,80,72,78,51,70,64,43,52,69,65,63,70,68,10,8,8,7,16
69,82,1700000.0,4000.0,1,3,3,4700000.0,64,47,63,66,44,63,54,47,58,65,82,84,67,68,61,58,70,71,73,52,73,63,52,51,48,59,59,66,69,11,13,9,10,13
69,69,925000.0,2000.0,1,3,3,1300000.0,64,65,55,64,57,70,63,60,44,64,91,90,73,64,69,68,62,80,67,58,67,24,65,64,55,73,37,23,25,6,9,16,11,7
69,76,1500000.0,4000.0,1,3,3,3400000.0,69,73,61,72,41,71,38,32,61,73,74,76,61,61,62,63,58,51,42,64,26,16,68,41,60,62,13,14,12,8,9,11,10,14
69,71,1000000.0,3000.0,1,3,2,1400000.0,46,22,74,55,23,48,25,29,49,52,65,77,57,63,58,56,73,71,79,24,69,60,32,46,35,73,67,72,66,6,16,14,15,7
69,69,525000.0,14000.0,1,3,1,998000.0,16,12,12,31,12,17,12,13,15,16,33,40,55,69,30,24,50,38,62,14,32,16,15,27,14,41,15,9,12,70,69,65,66,66
69,69,1100000.0,4000.0,1,4,3,1600000.0,71,62,52,72,66,73,78,71,68,70,60,54,66,65,84,73,58,54,68,71,66,65,65,68,67,64,52,60,58,11,16,10,9,8
69,69,825000.0,12000.0,1,4,3,1600000.0,61,67,48,75,72,72,45,49,65,70,68,59,72,71,65,62,33,63,58,53,59,30,68,71,54,55,31,23,27,9,13,10,7,13
69,80,1800000.0,8000.0,1,5,3,4000000.0,66,60,52,73,57,73,60,60,66,73,79,78,70,61,72,65,57,55,57,59,39,35,63,60,62,55,44,40,39,14,13,6,8,6
